Ticker,Date,Time,Sentiment,Sentiment Score,News Headline,Summary,Source,URL
AAPL,Jun-16-21,05:16AM,POSITIVE,0.9974827766418457,Apple Rolls Out Podcast Subscription Service Worldwide,New service will allow people in more than 170 regions and countries to subscribe.,SmarterAnalyst,https://finance.yahoo.com/news/apple-rolls-podcast-subscription-worldwide-091636347.html
AAPL,Jun-15-21,11:08PM,POSITIVE,0.9975704550743103,"Apple Alums Hiring App Snags Tiger Global, Insight Funding",Apna helps millions of blue-collar workers find jobs. Startup has grown 50 times in last 12 months,Bloomberg,https://finance.yahoo.com/news/apple-alum-hiring-app-snags-011500649.html
AAPL,Jun-15-21,08:00PM,POSITIVE,0.9939579963684082,Fading IPhone LCD Screen Maker Pivots to Virtual Reality,JDI sees demand for gaming-oriented headsets starting to pick up. Company sees demand for its liquid crystal displays growing over next five years,Bloomberg,https://finance.yahoo.com/news/fading-iphone-lcd-screen-maker-000000457.html
AAPL,Jun-15-21,06:33PM,POSITIVE,0.9962477684020996,Khan Named FTC Chair by Biden in Victory for Techs Critics,Lina Khan confirmed for a seat on the FTC by vote of 69-28. She has long been a champion of aggressive antitrust enforcement,Bloomberg,https://finance.yahoo.com/news/big-tech-antagonist-lina-khan-195805626.html
AAPL,Jun-15-21,06:28PM,NEGATIVE,-0.9991410970687866,"Fintech Focus For June 16, 2021",One big fintech problem is that people don’t know how to use money. Apple to allow iPhone users in select airports to use digital identification,Benzinga,https://finance.yahoo.com/news/fintech-focus-june-16-2021-222847045.html
AAPL,Jun-15-21,04:20PM,POSITIVE,0.9987205266952515,10 Best Stocks to Invest Your $1000,Check out our detailed analysis of these companies to invest in.,Insider Monkey,https://finance.yahoo.com/news/10-best-stocks-invest-1000-202038828.html
AAPL,Jun-15-21,01:51PM,NEGATIVE,-0.9335755109786987,Apples Subpoenas From Trump Era Renew Washingtons Harsh Glare,Congress to investigate Apple’s handling of Trump-era subpoenas. Tech companies are already under scrutiny for their economic power,Bloomberg,https://finance.yahoo.com/news/apple-back-washington-spotlight-over-080545646.html
AAPL,Jun-15-21,01:43PM,NEGATIVE,-0.9605692028999329,"Apple Launches Podcast Subscriptions Worldwide, After a Delay","Tech giant to keep 30% of podcast-subscription fees in first year. Amazon, CNN, NPR among companies offering subscription options",Variety,https://finance.yahoo.com/news/apple-launches-podcast-subscriptions-worldwide-174327416.html
AAPL,Jun-15-21,01:34PM,NEGATIVE,-0.9997108578681946,"Apple, Google's Privacy Updates Have Massively Impacted Advertising Strategies: CNBC","Publicis' Levy backs G-7 tax plan for big tech firms. Facebook worst hit following Apple, Google privacy updates",Benzinga,https://finance.yahoo.com/news/apple-googles-privacy-updates-massively-173458567.html
AAPL,Jun-15-21,01:13PM,POSITIVE,0.9980114102363586,This stock market boosting scheme has come roaring back,S&P Global says top 20 companies accounted for 53.3% of first quarter buybacks. Buybacks seen staying firmly intact for balance of 2021,Yahoo Finance,https://finance.yahoo.com/news/this-stock-market-boosting-scheme-has-come-roaring-back-171323249.html
AAPL,Jun-15-21,10:12AM,NEGATIVE,-0.9987398982048035,"7 best VPN services for streaming and security on your Android, iPhone, PC and more","Millions of people use them to watch banned content. VPNs can be confusing, messy place to shop for one",The Independent,https://finance.yahoo.com/news/best-paid-free-vpns-iphones-184022892.html
AAPL,Jun-15-21,10:00AM,POSITIVE,0.9960209727287292,Apple Podcasts Subscriptions and channels are now available worldwide,Millions of listeners in more than 170 countries and regions can now subscribe. Shows and channels include:,Business Wire,https://finance.yahoo.com/news/apple-podcasts-subscriptions-channels-now-140000702.html
AAPL,Jun-15-21,09:22AM,NEGATIVE,-0.9911385774612427,"What the ECJ's Belgian data ruling means for tech giants like Facebook, Google",European Court of Justice ruling. Facebook had sought to limit exposure to one over-arching regulation,Yahoo Finance UK,https://finance.yahoo.com/news/ecj-belgian-data-privacy-ruling-facebook-google-big-tech-eu-132250350.html
AAPL,Jun-15-21,09:17AM,NEGATIVE,-0.9865858554840088,Apple and Google under fire for mobile dominance,"CMA to investigate Apple, Google’s app stores, web browsers. Regulator already has a formal investigation into Apple’s App Store",The Telegraph,https://finance.yahoo.com/news/watchdog-sinks-teeth-apple-google-131701923.html
AAPL,Jun-15-21,08:34AM,POSITIVE,0.8987160325050354,"UK Competition Watchdog Launches 12-Month Study On Google, Apple Mobile Ecosystems Over Antitrust Concerns: Report","Britain’s competition watchdog to launch market study. CMA to set up a tech-focused unit, focusing on Apple",Benzinga,https://finance.yahoo.com/news/uk-competition-watchdog-launches-12-123459108.html
AAPL,Jun-15-21,07:34AM,NEGATIVE,-0.7719626426696777,"The Zacks Analyst Blog Highlights: Google, Apple, NVIDIA, Intuit and Applied Materials","Stocks recently featured in the blog include Alphabet, Apple, Intuit and Applied Materials.",Zacks,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-google-113411436.html
AAPL,Jun-15-21,07:32AM,POSITIVE,0.6319453120231628,"UPDATE 1-UK watchdog looking into Apple, Google's dominance of mobile phone systems",CMA set up a dedicated unit to keep tech giants in check. Britain is starting a dedicated unit within the watchdog,Reuters,https://finance.yahoo.com/news/1-uk-watchdog-looking-apple-113253798.html
AAPL,Jun-15-21,07:32AM,NEGATIVE,-0.9956079721450806,Apple and Google to be probed by UK regulators over whether they are unfairly treating customers,CMA says it concerns duopoly could lead to higher prices.,The Independent,https://finance.yahoo.com/news/apple-google-probed-uk-regulators-104901702.html
AAPL,Jun-15-21,06:29AM,POSITIVE,0.5735256671905518,"UK watchdog looking into Apple, Google's dominance of mobile phone systems",CMA set up a dedicated unit to keep tech giants in check. Britain is looking to strengthen regulation of U.S. giants,Reuters,https://finance.yahoo.com/news/uk-watchdog-looking-apple-google-102931025.html
AAPL,Jun-15-21,05:10AM,NEGATIVE,-0.988933265209198,Washington Renews Apple Inquiry Regarding Trump-Era Subpoenas: Bloomberg,Lawmakers to investigate Trump-era subpoenas. Tech companies have already faced criticism for their privacy policies,Benzinga,https://finance.yahoo.com/news/washington-renews-apple-inquiry-regarding-091025948.html
AAPL,Jun-15-21,04:06AM,POSITIVE,0.6626787185668945,Apples Beats Unveils Studio Buds Earbuds Priced at $149.99,New Studio Buds wireless headphones offer up to 24 hours of battery life. Shares have increased 52.2% over the past year,SmarterAnalyst,https://finance.yahoo.com/news/apple-beats-unveils-studio-buds-080641669.html
AAPL,Jun-15-21,01:39AM,POSITIVE,0.9930608868598938,Apple is urging owners of old iPhones to get this software update right away,New iOS 12.5.4 update fixes three vulnerabilities. These devices were launched in 2013 or 2014 and are still under wide use,The Independent,https://finance.yahoo.com/news/apple-urging-owners-old-iphones-053952302.html
AAPL,Jun-14-21,05:26PM,NEGATIVE,-0.978786289691925,Microsofts Smith Says Secret Subpoenas Hurt U.S. Tech Companies,Brad Smith says U.S. should change rules on requests for data. European leaders have expressed concern about U.S. requests,Bloomberg,https://finance.yahoo.com/news/microsoft-smith-says-secret-subpoenas-212620666.html
AAPL,Jun-14-21,05:07PM,NEGATIVE,-0.8190692663192749,"Bipartisan bills targeting Americas tech giants watershed moment for antitrust, legal expert","Five bills introduced in House, Senate aimed at tech giants. Proposed legislation ‘watershed’ for antitrust enforcement",Yahoo Finance,https://finance.yahoo.com/news/bipartisan-bills-targeting-americas-tech-giants-watershed-moment-for-antitrust-210734258.html
AAPL,Jun-14-21,12:03PM,NEGATIVE,-0.9644285440444946,"Apple planning new Watch that will analyse your blood, report says",Apple Watch Series 7 expected to arrive in September. Later versions of the wearable to be able to measure blood sugar levels,The Independent,https://finance.yahoo.com/news/apple-planning-watch-analyse-blood-160336798.html
AAPL,Jun-14-21,11:38AM,POSITIVE,0.983399510383606,"Apple Debuts Beats Studio Buds, Its AirPods for Android",Studio Buds are more affordable and compatible than Apple’s AirPods. Apple has sought to make the AirPods more premium,Bloomberg,https://finance.yahoo.com/news/apple-debuts-beats-studio-buds-153839508.html
AAPL,Jun-14-21,08:11AM,POSITIVE,0.8252145051956177,"Apple Is Developing Smart Watch With Temperature, Sugar Measuring Functionalities: Bloomberg",The company is also working on an extreme sports model. Apple Watch Series 6 was launched in September last year,Benzinga,https://finance.yahoo.com/news/apple-developing-smart-watch-temperature-121111096.html
AAPL,Jun-14-21,06:00AM,NEGATIVE,-0.5494255423545837,"Apple Plans Faster Watch, Future Temperature and Glucose Sensors","Body temperature, blood-sugar sensors seen on next year’s watch. Apple is also working on an extreme sports edition",Bloomberg,https://finance.yahoo.com/news/apple-plans-faster-watch-future-100000450.html
AAPL,Jun-14-21,02:55AM,NEGATIVE,-0.9982686042785645,SNAP Standing Strong with AR Addition,"Revenue growth, move into augmented reality catalysts. Still, investor sentiment is not expected to make a big permanent shift",TipRanks,https://finance.yahoo.com/news/snap-standing-strong-ar-addition-065549850.html
AAPL,Jun-14-21,02:00AM,NEGATIVE,-0.9995660185813904,"Like Taxing Horseshoes: Landlines Wane, Sap U.S. Broadband Aid",Universal Service Fund is in danger of running out of money. Calls for tech firms to pay for internet subsidies add to Big Tech woes,Bloomberg,https://finance.yahoo.com/news/taxing-horseshoes-landlines-wane-sap-060000391.html
AAPL,Jun-13-21,04:22PM,POSITIVE,0.5019257664680481,Hedge Funds Are Dumping Apple Inc. (AAPL),Apple was in 127 hedge funds' portfolios at the end of March.,Insider Monkey,https://finance.yahoo.com/news/hedge-funds-dumping-apple-inc-233322282.html
AAPL,Jun-13-21,11:41AM,NEGATIVE,-0.9955690503120422,WhatsApp boss: We would challenge encryption crackdown,‘We have not been ordered by anyone to break’ end-to-end encryption. WhatsApp to launch TV and radio advertising campaign in the UK,The Telegraph,https://finance.yahoo.com/news/whatsapp-boss-challenge-encryption-crackdown-154107036.html
AAPL,Jun-13-21,08:31AM,NEGATIVE,-0.9986438155174255,Qualcomm ready to invest in Arm if $40bn Nvidia deal collapses,"‘We will definitely be open to it,’ says Qualcomm’s Amon. Nvidia says an IPO would hinder Arm’s development",The Telegraph,https://finance.yahoo.com/news/qualcomm-ready-invest-arm-40bn-123150041.html
AAPL,Jun-11-21,08:33PM,POSITIVE,0.755402147769928,Apple tightens rules after Justice Department targeted U.S. lawmakers,Company says limit on identifiers is now 25. Justice Department says it will investigate Trump’s efforts to seize data,Reuters,https://finance.yahoo.com/news/apple-tightens-rules-justice-department-003318593.html
AAPL,Jun-11-21,06:18PM,NEGATIVE,-0.9986848831176758,Apple tightens legal request rules after Justice Department targets lawmakers,Apple said it recently instituted a limit of 25 identifiers. World Bank shuts down request for help from El Salvador in implementing bitcoin,Reuters,https://finance.yahoo.com/news/apple-tightens-legal-request-rules-221833026.html
AAPL,Jun-11-21,04:15PM,NEGATIVE,-0.9850390553474426,Tech Giants Face Demands to Downsize in New Antitrust Bills,Legislation unveiled in House would give regulators more power. Mergers would be subject to a two-year review,Bloomberg,https://finance.yahoo.com/news/u-tech-giants-exit-businesses-184952311.html
GOOG,Jun-16-21,05:45PM,POSITIVE,0.9381142258644104,Alphabet Inc. (GOOG) Stock Moves -0.27%: What You Should Know,GOOG is a member of the Computer and Technology sector.,Zacks,https://finance.yahoo.com/news/alphabet-inc-goog-stock-moves-214509126.html
GOOG,Jun-16-21,05:45PM,NEGATIVE,-0.9891916513442993,Alphabet (GOOGL) Stock Moves -0.53%: What You Should Know,GOOGL is a component of the Computer and Technology sector.,Zacks,https://finance.yahoo.com/news/alphabet-googl-stock-moves-0-214509039.html
GOOG,Jun-16-21,05:37PM,NEGATIVE,-0.9927099347114563,"Amazon critic Lina Kahn will be 'aggressive' in taking on Big Tech at FTC, lawmaker says",President Joe Biden’s appointment of Lina Kahn. Jayapal says new chair will be aggressive on antitrust,Yahoo Finance,https://finance.yahoo.com/news/amazon-critic-lina-kahn-will-be-aggressive-in-taking-on-big-tech-at-ftc-lawmaker-says-213721863.html
GOOG,Jun-16-21,05:29PM,NEGATIVE,-0.9886059761047363,3 historic precedents show tech stocks will go higher,Growth stocks have been in a correction since early February. Nasdaq Composite is looking to make another move higher.,Yahoo Finance,https://finance.yahoo.com/news/3-historic-precedents-show-tech-stocks-will-go-higher-133034044.html
GOOG,Jun-16-21,05:11PM,POSITIVE,0.9982854127883911,10 Best Tech Stocks to Buy According to Billionaire Julian Robertson,Julian Robertson has a stake in some of the top tech stocks.,Insider Monkey,https://finance.yahoo.com/news/10-best-tech-stocks-buy-211147858.html
GOOG,Jun-16-21,03:46PM,NEGATIVE,-0.9319372773170471,Big Tech needs to be stopped from giving your data to the government,"Government has access to users’ data, experts say. Apple, Microsoft fed users’ data to Trump administration",Yahoo Finance,https://finance.yahoo.com/news/big-tech-needs-to-be-stopped-from-giving-your-data-to-the-goverment-194611525.html
GOOG,Jun-16-21,03:36PM,POSITIVE,0.9943022727966309,Google To Debut Brick-And Mortar Store Close To Apple Store In New York: Bloomberg,Customers will have to wear masks inside the shop. Google’s pop-up stores have proved popular,Benzinga,https://finance.yahoo.com/news/google-debut-brick-mortar-store-193608120.html
GOOG,Jun-16-21,02:55PM,NEGATIVE,-0.9894733428955078,UPDATE 1-Google must face shareholder lawsuit claiming it hid security risks,Appeals court revives lawsuit accusing Alphabet of fraud. Shareholders sought to recoup losses from exposure to private data,Reuters,https://finance.yahoo.com/news/1-google-must-face-shareholder-185505868.html
GOOG,Jun-16-21,01:00PM,POSITIVE,0.9519334435462952,Civil Rights Group Calls on Tech Giants to Conduct Race Audits,Activist group releases framework for tech firms. Calls for more diversity in the industry have intensified,Bloomberg,https://finance.yahoo.com/news/civil-rights-group-calls-tech-170000877.html
GOOG,Jun-16-21,12:48PM,NEGATIVE,-0.9826673269271851,Google must face shareholder lawsuit claiming it hid security risks,"A judge had dismissed the case in February 2020. Shareholders accused Page and Pichai of fraud, negligence",Reuters,https://finance.yahoo.com/news/google-must-face-shareholder-lawsuit-164806341.html
GOOG,Jun-16-21,12:03PM,NEGATIVE,-0.980975329875946,Alphabet's Self Driving Unit Waymo Raises $2.5B Despite Key Departures: Bloomberg,Funds will help replace management team that saw a slew of departures.,Benzinga,https://finance.yahoo.com/news/alphabets-self-driving-unit-waymo-160309936.html
GOOG,Jun-16-21,11:14AM,POSITIVE,0.9991019368171692,"Shopify (SHOP) Shop Pay Available to Facebook, Google Merchants","Shop Pay to be available to all merchants doing business on Facebook. Facebook, Instagram and Google partnerships to drive top-line growth",Zacks,https://finance.yahoo.com/news/shopify-shop-shop-pay-available-151403969.html
GOOG,Jun-16-21,10:47AM,NEGATIVE,-0.998343288898468,Alphabets Waymo Raises $2.5 Billion After Key Departures,Alphabet’s self-driving unit raised $2.5 billion from investors. Waymo has lost six top executives in succession since February,Bloomberg,https://finance.yahoo.com/news/alphabet-waymo-raises-2-5-144745909.html
GOOG,Jun-16-21,10:21AM,NEGATIVE,-0.5868098735809326,"Shopify to Expand Shop Pay to Facebook, Instagram and Google","Payments platform to be made available to all U.S. merchants on Facebook, Instagram.",SmarterAnalyst,https://finance.yahoo.com/news/shopify-expand-shop-pay-facebook-142139231.html
GOOG,Jun-16-21,10:05AM,NEGATIVE,-0.9693447351455688,Biden Appoints Big Tech Critic Lina Khan As FTC Chair: Report,Khan led movement that sought corporate dominance. Joe Biden’s pick for FTC chair is reported,Benzinga,https://finance.yahoo.com/news/biden-appoints-big-tech-critic-140500200.html
GOOG,Jun-16-21,10:00AM,POSITIVE,0.9793146848678589,Google Introduces First Physical Store in NYC,Google’s first permanent store in the U.S. will open Thursday at 76 Ninth Avenue.,WWD,https://finance.yahoo.com/news/google-introduces-first-physical-store-140035584.html
GOOG,Jun-16-21,10:00AM,POSITIVE,0.8114582896232605,Google to Open First Retail Store Steps Away From Apple in NYC,The shop is a block away from rival Apple’s 14th Street store. Google has been experimenting with pop-up stores since 2016,Bloomberg,https://finance.yahoo.com/news/google-open-first-retail-store-140000940.html
GOOG,Jun-16-21,09:19AM,POSITIVE,0.9992638826370239,"The Zacks Analyst Blog Highlights: Zoom, Digital Turbine, Apple, Google and NVIDIA",Six Nasdaq-listed tech stocks that are well-poised to grow in 2021,Zacks,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-zoom-131901849.html
GOOG,Jun-16-21,09:18AM,NEGATIVE,-0.9396111965179443,UPDATE 2-Alphabet's Waymo raises $2.5 bln in fresh funding in a year,Alphabet’s self-driving unit raised $2.5 billion. GM’s Cruise to gain access to $5-billion credit line,Reuters,https://finance.yahoo.com/news/1-alphabets-waymo-raises-2-131852308.html
GOOG,Jun-16-21,09:17AM,POSITIVE,0.9993170499801636,"The Zacks Analyst Blog Highlights: Amazon, Microsoft, Google and Alibaba",Cloud giants are making concerted efforts to strengthen their presence in the region.,Zacks,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-amazon-131701197.html
GOOG,Jun-16-21,08:52AM,NEGATIVE,-0.9670262336730957,Alphabet's Waymo raises $2.5 billion in fresh funding in a year,Funding comes a day after GM said it would gain access to a $5-billion credit line.,Reuters,https://finance.yahoo.com/news/alphabets-waymo-raises-2-5-125255047.html
GOOG,Jun-16-21,08:45AM,POSITIVE,0.9676244258880615,Google for Startups Launches $5 Million Black Founders Fund for Black-Owned Startups,$5 million will go to 76 Black-led startups. Google for Startups partnered with Goodie Nation to launch fund,Black Enterprise,https://finance.yahoo.com/news/google-startups-launches-5-million-115049885.html
GOOG,Jun-16-21,06:17AM,NEGATIVE,-0.9664556384086609,Google Smartphone Tie-Up With Ambani Hits Supply Chain Snag,"Supply-chain disruptions, rising component prices are headwinds. Ambani’s phone to be unveiled in India on June 24",Bloomberg,https://finance.yahoo.com/news/google-smartphone-tie-ambani-hits-220000482.html
GOOG,Jun-15-21,11:30PM,NEGATIVE,-0.9989516735076904,Alibaba Victim of Huge Data Leak as China Tightens Security,Web-scraping incident comes as Beijing tightens control over data. Alibaba says no customer data was sold in the incident,Bloomberg,https://finance.yahoo.com/news/alibaba-victim-huge-data-leak-023506520.html
GOOG,Jun-15-21,08:44PM,POSITIVE,0.9136289954185486,Irish civil rights group to file privacy lawsuit over online ads,Irish civil rights group to sue IAB Tech Lab. Critics say browsing history may reveal intimate personal data,Reuters,https://finance.yahoo.com/news/irish-civil-rights-group-file-004418127.html
GOOG,Jun-15-21,06:48PM,NEGATIVE,-0.8550552725791931,"UPDATE 1-Top U.S. senator fears Big Tech at home as Alexa, Nest dominate","Senator Klobuchar says people shouldn’t have to choose. Google, Amazon executives testify at Senate antitrust hearing",Reuters,https://finance.yahoo.com/news/1-top-u-senator-fears-224848219.html
GOOG,Jun-15-21,06:33PM,POSITIVE,0.9962477684020996,Khan Named FTC Chair by Biden in Victory for Techs Critics,Lina Khan confirmed for a seat on the FTC by vote of 69-28. She has long been a champion of aggressive antitrust enforcement,Bloomberg,https://finance.yahoo.com/news/big-tech-antagonist-lina-khan-195805626.html
GOOG,Jun-15-21,06:11PM,NEGATIVE,-0.8970094323158264,Oracle Drops as Cloud Falls Short of High Expectations,"Earnings, excluding some items, will be 94 cents to 98 cents a share",Bloomberg,https://finance.yahoo.com/news/oracle-drops-cloud-sales-fall-203320728.html
GOOG,Jun-15-21,02:43PM,POSITIVE,0.5206582546234131,Shopify Expands E-Commerce Pact With Google and Facebook,Shoppers will be able to pay for products via Facebook and Google. Canadian technology company has been working with Facebook and Google for years,Bloomberg,https://finance.yahoo.com/news/shopify-expands-e-commerce-pact-164412769.html
GOOG,Jun-15-21,01:51PM,NEGATIVE,-0.9335755109786987,Apples Subpoenas From Trump Era Renew Washingtons Harsh Glare,Congress to investigate Apple’s handling of Trump-era subpoenas. Tech companies are already under scrutiny for their economic power,Bloomberg,https://finance.yahoo.com/news/apple-back-washington-spotlight-over-080545646.html
GOOG,Jun-15-21,01:34PM,NEGATIVE,-0.9997108578681946,"Apple, Google's Privacy Updates Have Massively Impacted Advertising Strategies: CNBC","Publicis' Levy backs G-7 tax plan for big tech firms. Facebook worst hit following Apple, Google privacy updates",Benzinga,https://finance.yahoo.com/news/apple-googles-privacy-updates-massively-173458567.html
GOOG,Jun-15-21,01:13PM,POSITIVE,0.9980114102363586,This stock market boosting scheme has come roaring back,S&P Global says top 20 companies accounted for 53.3% of first quarter buybacks. Buybacks seen staying firmly intact for balance of 2021,Yahoo Finance,https://finance.yahoo.com/news/this-stock-market-boosting-scheme-has-come-roaring-back-171323249.html
GOOG,Jun-15-21,01:06PM,NEGATIVE,-0.926320493221283,"Shopify Deepens Ecommerce Collaboration With Google, Facebook: Bloomberg","Shoppers will be able to pay for goods via Facebook, Google. E-commerce software maker has been working with Facebook, Google",Benzinga,https://finance.yahoo.com/news/shopify-deepens-ecommerce-collaboration-google-170619302.html
GOOG,Jun-15-21,12:45PM,POSITIVE,0.9891342520713806,3 Reasons Why Alphabet (GOOGL) Is a Great Growth Stock,Alphabet has a Growth Style Score of A or B and is expected to see double-digit earnings growth.,Zacks,https://finance.yahoo.com/news/3-reasons-why-alphabet-googl-164504131.html
GOOG,Jun-15-21,10:45AM,NEGATIVE,-0.987390398979187,Mapbox Faces Union Drive as Labor Organizers Extend Push in Tech,U.S. tech industry has long resisted organized labor. Workers at Mapbox have already signed union cards,Bloomberg,https://finance.yahoo.com/news/mapbox-faces-union-drive-labor-144500730.html
GOOG,Jun-15-21,10:13AM,POSITIVE,0.9894090890884399,10 Best Growth Stocks to Buy and Hold for Several Years,Top 10 growth stocks to buy in 2021 will be revealed in this article.,Insider Monkey,https://finance.yahoo.com/news/10-best-growth-stocks-buy-141340861.html
GOOG,Jun-15-21,10:04AM,NEGATIVE,-0.9814346432685852,"Top senator fears Big Tech at home as Alexa, Nest dominate",Senator Klobuchar says ‘you shouldn’t have to choose the right device’. Google and Amazon executives testify at Senate antitrust hearing,Reuters,https://finance.yahoo.com/news/top-senator-fears-big-tech-140422322.html
GOOG,Jun-15-21,09:37AM,POSITIVE,0.9875267148017883,Alphabets Google Announces Additional Workspace Features,"New Spaces will be a single point for organizing projects, topics. Companion Mode in Google Meet coming to mobile soon",SmarterAnalyst,https://finance.yahoo.com/news/alphabet-google-announces-additional-workspace-133755495.html
GOOG,Jun-15-21,09:22AM,NEGATIVE,-0.9911385774612427,"What the ECJ's Belgian data ruling means for tech giants like Facebook, Google",European Court of Justice ruling. Facebook had sought to limit exposure to one over-arching regulation,Yahoo Finance UK,https://finance.yahoo.com/news/ecj-belgian-data-privacy-ruling-facebook-google-big-tech-eu-132250350.html
GOOG,Jun-15-21,09:17AM,NEGATIVE,-0.9865858554840088,Apple and Google under fire for mobile dominance,"CMA to investigate Apple, Google’s app stores, web browsers. Regulator already has a formal investigation into Apple’s App Store",The Telegraph,https://finance.yahoo.com/news/watchdog-sinks-teeth-apple-google-131701923.html
GOOG,Jun-15-21,09:15AM,POSITIVE,0.8412055373191833,Alphabet (GOOGL) Hits Fresh High: Is There Still Room to Run?,Alphabet has gained 39.7% since the start of the year compared to the 16.6% move for the Computer and Technology sector,Zacks,https://finance.yahoo.com/news/alphabet-googl-hits-fresh-high-131501865.html
GOOG,Jun-15-21,09:14AM,POSITIVE,0.8661096096038818,"APAC Cloud Space Boom Brings AMZN, GOOGL & Others in Limelight",Public cloud spending in the region likely to rise to $48.4 billion in 2021.,Zacks,https://finance.yahoo.com/news/apac-cloud-space-boom-brings-131401764.html
GOOG,Jun-15-21,08:44AM,POSITIVE,0.992904007434845,"The Zacks Analyst Blog Highlights: NVIDIA, Target, Lam Research, Alphabet and Intuitive Surgical",Net worth of American households surged to $136.9 trillion in first quarter. U.S. stock market ended first quarter of 2021 on a high note,Zacks,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-nvidia-124412783.html
GOOG,Jun-15-21,07:34AM,NEGATIVE,-0.7719626426696777,"The Zacks Analyst Blog Highlights: Google, Apple, NVIDIA, Intuit and Applied Materials","Stocks recently featured in the blog include Alphabet, Apple, Intuit and Applied Materials.",Zacks,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-google-113411436.html
GOOG,Jun-15-21,07:32AM,POSITIVE,0.6319452524185181,"UPDATE 1-UK watchdog looking into Apple, Google's dominance of mobile phone systems",CMA set up a dedicated unit to keep tech giants in check. Britain is starting a dedicated unit within the watchdog,Reuters,https://finance.yahoo.com/news/1-uk-watchdog-looking-apple-113253798.html
GOOG,Jun-15-21,07:32AM,NEGATIVE,-0.9956079721450806,Apple and Google to be probed by UK regulators over whether they are unfairly treating customers,CMA says it concerns duopoly could lead to higher prices.,The Independent,https://finance.yahoo.com/news/apple-google-probed-uk-regulators-104901702.html
GOOG,Jun-15-21,07:31AM,POSITIVE,0.9992638826370239,6 Top-Ranked Tech Stocks to Play Nasdaq's Upward Momentum,Six Nasdaq-listed tech stocks that are well-poised to grow in 2021,Zacks,https://finance.yahoo.com/news/6-top-ranked-tech-stocks-113111378.html
GOOG,Jun-15-21,07:00AM,POSITIVE,0.9976093173027039,HomeLight Names Sean Aggarwal to Board as It Eyes Going Public,Real estate technology company is weighing a public debut. Aggarwal joins HomeLight’s board of directors,Bloomberg,https://finance.yahoo.com/news/homelight-names-sean-aggarwal-board-110000814.html
GOOG,Jun-15-21,06:29AM,POSITIVE,0.5735256671905518,"UK watchdog looking into Apple, Google's dominance of mobile phone systems",CMA set up a dedicated unit to keep tech giants in check. Britain is looking to strengthen regulation of U.S. giants,Reuters,https://finance.yahoo.com/news/uk-watchdog-looking-apple-google-102931025.html
GOOG,Jun-15-21,05:10AM,NEGATIVE,-0.9889333248138428,Washington Renews Apple Inquiry Regarding Trump-Era Subpoenas: Bloomberg,Lawmakers to investigate Trump-era subpoenas. Tech companies have already faced criticism for their privacy policies,Benzinga,https://finance.yahoo.com/news/washington-renews-apple-inquiry-regarding-091025948.html
GOOG,Jun-15-21,03:24AM,NEGATIVE,-0.9986635446548462,"Exclusive: India to expedite Amazon, Flipkart antitrust probe as tech focus intensifies -sources",Competition Commission of India restarting probe. Near-immediate legal challenges from the pair stalled probe,Reuters,https://finance.yahoo.com/news/exclusive-india-expedite-amazon-flipkart-072451734.html
GOOG,Jun-14-21,08:29PM,NEGATIVE,-0.9862115383148193,PRESS DIGEST-British Business - June 15,"Regulator to take legal action against Google, Facebook over financial scams.",Reuters,https://finance.yahoo.com/news/press-digest-british-business-june-002937122.html
GOOG,Jun-14-21,05:26PM,NEGATIVE,-0.978786289691925,Microsofts Smith Says Secret Subpoenas Hurt U.S. Tech Companies,Brad Smith says U.S. should change rules on requests for data. European leaders have expressed concern about U.S. requests,Bloomberg,https://finance.yahoo.com/news/microsoft-smith-says-secret-subpoenas-212620666.html
GOOG,Jun-14-21,05:07PM,NEGATIVE,-0.8190692663192749,"Bipartisan bills targeting Americas tech giants watershed moment for antitrust, legal expert","Five bills introduced in House, Senate aimed at tech giants. Proposed legislation ‘watershed’ for antitrust enforcement",Yahoo Finance,https://finance.yahoo.com/news/bipartisan-bills-targeting-americas-tech-giants-watershed-moment-for-antitrust-210734258.html
GOOG,Jun-14-21,04:53PM,NEGATIVE,-0.9939236640930176,"YouTube Bans Ads for Politics, Alcohol, Drugs and Gambling on Homepage","Internet giant says new policy will lead to ‘a better experience’. Previously, YouTube sold ad inventory for full-day takeovers",Variety,https://finance.yahoo.com/news/youtube-bans-ads-politics-alcohol-205346496.html
GOOG,Jun-14-21,02:30PM,NEGATIVE,-0.9905440807342529,Big tech faces scam advert crackdown using post-Brexit powers,FCA boss says firms must comply with new rules. Regulator says it will take action if firms fail to comply,The Telegraph,https://finance.yahoo.com/news/big-tech-faces-scam-advert-183044923.html
GOOG,Jun-14-21,02:11PM,NEGATIVE,-0.982256293296814,UK's financial watchdog goes real-time to catch online criminals,"Regulator issues more than 1,200 consumer warnings in 2019.",Reuters,https://finance.yahoo.com/news/uks-financial-watchdog-goes-real-181115197.html
